note,target_hz,block,elapsed_s,gesture,rms,algorithm,frequency_hz,cents
G5,783.9908719634985,12,3.0183644400094636,free sweep (48% of recording),0.008018266409635544,librosa,676.0349933639527,-256.4867171063481
G5,783.9908719634985,13,3.263592730014352,free sweep (52% of recording),0.007991836406290531,loiacono,856.6050547592065,153.35200008123212
G5,783.9908719634985,13,3.2653586319938768,free sweep (52% of recording),0.007991836406290531,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,14,3.517074010014767,free sweep (56% of recording),0.00799454003572464,loiacono,689.1763007389786,-223.15651894175187
G5,783.9908719634985,14,3.5186779689975083,free sweep (56% of recording),0.00799454003572464,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,15,3.7671669740229845,free sweep (60% of recording),0.00799932423979044,loiacono,716.6207968788574,-155.55233378780073
G5,783.9908719634985,15,3.769320974999573,free sweep (60% of recording),0.00799932423979044,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,16,4.016891917010071,free sweep (65% of recording),0.008000529371201992,loiacono,918.9609285361242,275.0000000000001
G5,783.9908719634985,16,4.018480817991076,free sweep (65% of recording),0.008000529371201992,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,17,4.26237179900636,free sweep (69% of recording),0.008017392829060555,loiacono,783.7744048598897,-0.4780756764957791
G5,783.9908719634985,17,4.264193186012562,free sweep (69% of recording),0.008017392829060555,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,18,4.51769108697772,free sweep (73% of recording),0.00897576380521059,loiacono,784.2319588942736,0.5322941337392804
G5,783.9908719634985,18,4.519604175991844,free sweep (73% of recording),0.00897576380521059,librosa,788.0480538861815,8.936098168089872
G5,783.9908719634985,19,4.7746497400221415,free sweep (77% of recording),0.009235820733010769,loiacono,774.964953221098,-20.046947066484293
G5,783.9908719634985,19,4.776354066998465,free sweep (77% of recording),0.009235820733010769,librosa,785.9407249723729,4.3003831019705965
G5,783.9908719634985,20,5.024632507993374,free sweep (81% of recording),0.009994649328291416,loiacono,783.2128368793901,-1.7189353649871413
G5,783.9908719634985,20,5.026941799995257,free sweep (81% of recording),0.009994649328291416,librosa,786.8406576882412,6.281579403996624
G5,783.9908719634985,21,5.262224512989633,free sweep (85% of recording),0.010490614920854568,loiacono,792.0749298209428,17.760069332285163
G5,783.9908719634985,21,5.264072709978791,free sweep (85% of recording),0.010490614920854568,librosa,786.5519512539896,5.646240948826391
G5,783.9908719634985,22,5.516944064991549,free sweep (90% of recording),0.009825064800679684,loiacono,697.4882871877331,-202.40144026960996
G5,783.9908719634985,22,5.519327415997395,free sweep (90% of recording),0.009825064800679684,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,23,5.767254427977605,free sweep (94% of recording),0.009829099290072918,loiacono,800.4429791141025,35.95413184774692
G5,783.9908719634985,23,5.769210847996874,free sweep (94% of recording),0.009829099290072918,librosa,938.2978723404256,311.05096415593806
G5,783.9908719634985,24,6.017342764011119,free sweep (98% of recording),0.01012486033141613,loiacono,765.3113379878165,-41.74810070908164
G5,783.9908719634985,24,6.019030670024222,free sweep (98% of recording),0.01012486033141613,librosa,852.9878088388098,146.0259182056107
A5,880.0,1,0.27340106799965724,free sweep ( 2% of recording),0.011103685013949871,loiacono,791.5224254275298,-183.4479580160507
A5,880.0,1,0.27684826400945894,free sweep ( 2% of recording),0.011103685013949871,librosa,788.5964231517801,-189.8596283305932
